Time,ax,ay,az,lax,lay,laz,gx,gy,gz
408626.0,9.21875,-2.84375,-1.457031,-0.082031,-0.046875,0.066406,-0.123047,-0.318359,0.058594
408643.0,9.644531,-2.804688,-1.609375,0.144531,0.039062,-0.015625,-0.136719,-0.324219,0.056641
408665.0,9.101562,-2.882812,-1.570312,-0.175781,-0.070312,0.085938,-0.146484,-0.324219,0.050781
408706.0,9.296875,-2.230469,-1.570312,0.039062,0.589844,0.21875,-0.201172,-0.347656,0.070312
408723.0,9.296875,-2.882812,-1.609375,0.046875,0.292969,0.226562,-0.123047,-0.388672,0.070312
408738.0,9.296875,-3.074219,-1.570312,-0.011719,-0.121094,0.21875,-0.095703,-0.384766,0.080078
408752.0,9.414062,-2.382812,-1.917969,0.03125,0.222656,0.105469,-0.152344,-0.388672,0.091797
408793.0,9.183594,-3.109375,-2.03125,-0.074219,-0.480469,0.085938,-0.140625,-0.394531,0.080078
408816.0,9.414062,-2.574219,-1.992188,0.265625,0.300781,0.234375,-0.152344,-0.390625,0.080078
408832.0,9.414062,-2.84375,-2.222656,0.195312,0.03125,0.289062,-0.197266,-0.423828,0.103516
408855.0,9.449219,-2.5,-2.144531,0.347656,0.390625,0.261719,-0.244141,-0.417969,0.109375
408888.0,9.222656,-2.957031,-2.335938,0.167969,-0.058594,0.226562,-0.388672,-0.4375,0.126953
408912.0,9.300781,-3.148438,-2.683594,0.191406,-0.21875,0.097656,-0.373047,-0.457031,0.117188
408932.0,9.414062,-3.265625,-2.914062,0.527344,-0.257812,0.0,-0.378906,-0.439453,0.097656
408953.0,9.527344,-3.148438,-2.757812,0.445312,-0.335938,0.0625,-0.443359,-0.421875,0.103516
408967.0,9.523438,-2.882812,-2.71875,0.398438,0.382812,0.164062,-0.478516,-0.417969,0.091797
409007.0,9.644531,-3.609375,-1.992188,0.765625,-0.765625,1.1875,-0.363281,-0.539062,0.027344
409023.0,10.101562,-3.761719,-1.457031,0.9375,-0.820312,1.585938,-0.298828,-0.636719,0.019531
409045.0,10.101562,-2.421875,-1.304688,1.304688,0.390625,2.132812,-0.376953,-0.726562,0.044922
409086.0,10.105469,-2.078125,-1.609375,1.4375,0.703125,2.164062,-0.447266,-0.916016,0.154297
409104.0,10.328125,-1.539062,-1.800781,1.585938,1.085938,2.019531,-0.496094,-0.964844,0.240234
409123.0,9.984375,-0.964844,-2.222656,1.632812,1.585938,1.785156,-0.638672,-1.039062,0.320312
409142.0,9.566406,-1.082031,-2.566406,1.488281,1.816406,1.933594,-0.775391,-1.083984,0.398438
409162.0,9.140625,-1.234375,-3.488281,0.921875,1.546875,1.144531,-0.900391,-1.085938,0.449219
409183.0,9.0625,-1.386719,-3.945312,0.863281,1.546875,1.089844,-1.046875,-1.09375,0.458984
409203.0,8.917969,-1.769531,-4.445312,0.859375,1.238281,0.898438,-1.216797,-1.095703,0.488281
409220.0,8.835938,-1.578125,-5.058594,0.890625,0.957031,0.59375,-1.306641,-1.09375,0.501953
409235.0,8.917969,-0.964844,-5.210938,1.164062,2.1875,0.1875,-1.414062,-1.085938,0.507812
409275.0,8.03125,-0.890625,-5.402344,0.472656,1.429688,0.503906,-2.339844,-0.943359,0.525391
409304.0,7.269531,-3.148438,-7.085938,-0.101562,-1.148438,-0.828125,-2.34375,-0.912109,0.509766
409346.0,6.464844,-3.992188,-8.433594,-0.675781,-2.359375,-1.8125,-1.503906,-0.751953,0.4375
409362.0,5.851562,-3.265625,-8.695312,-0.890625,-2.007812,-1.734375,-1.416016,-0.498047,0.490234
409386.0,5.660156,-1.308594,-6.585938,-1.308594,0.089844,0.269531,-1.125,-0.466797,0.515625
409403.0,5.851562,-0.773438,-4.941406,-1.132812,0.46875,1.34375,-1.152344,-0.023438,0.443359
409417.0,5.503906,-1.273438,-4.941406,-1.652344,-0.550781,1.949219,-1.263672,0.351562,0.423828
409442.0,5.738281,-1.117188,-4.445312,-1.273438,0.007812,2.261719,-0.939453,1.105469,0.404297
409472.0,5.046875,-1.15625,-5.289062,-2.289062,-0.59375,1.101562,-0.828125,1.744141,0.283203
409495.0,5.542969,-0.621094,-5.09375,-2.066406,0.332031,1.125,-0.826172,1.951172,0.228516
409505.0,5.699219,-0.429688,-5.289062,-2.054688,0.484375,0.757812,-0.761719,2.292969,0.121094
409535.0,7.074219,-0.046875,-5.824219,-1.097656,0.78125,-0.363281,-0.523438,2.595703,-0.003906
409554.0,7.730469,0.144531,-5.9375,-0.601562,0.941406,-0.71875,-0.255859,3.015625,-0.019531
409576.0,8.148438,-2.804688,-11.796875,-0.609375,-2.046875,-7.347656,-0.292969,3.007812,0.083984
409622.0,7.613281,1.292969,-9.578125,-0.671875,2.175781,-6.050781,-0.498047,1.238281,0.390625
409645.0,8.570312,2.902344,-7.394531,-0.648438,3.730469,-4.042969,-1.507812,0.679688,0.517578
409684.0,9.335938,1.21875,-4.0625,0.109375,2.0,-0.71875,-2.060547,0.001953,0.583984
409694.0,9.445312,0.949219,-3.105469,0.222656,1.699219,0.253906,-1.988281,0.027344,0.457031
409723.0,9.03125,-1.847656,-4.101562,-0.1875,-1.152344,-0.726562,-1.673828,0.160156,0.464844
409765.0,9.183594,0.414062,-3.601562,-0.011719,1.101562,-0.15625,-0.787109,-0.240234,0.208984
409805.0,8.492188,-0.507812,-3.601562,-0.6875,0.132812,-0.101562,-0.683594,-0.095703,0.144531
409822.0,8.800781,-0.773438,-3.679688,-0.871094,-0.148438,-0.953125,-0.556641,0.03125,0.021484
409837.0,8.609375,-1.386719,-4.636719,-0.671875,-0.761719,-1.503906,-0.341797,-0.087891,-0.027344
409862.0,8.957031,-1.386719,-4.75,-0.117188,-0.625,-1.195312,0.240234,-0.166016,-0.15625
409881.0,8.800781,-0.851562,-4.636719,-0.410156,-0.328125,-1.164062,0.40625,-0.074219,-0.226562
409902.0,8.992188,-0.699219,-4.40625,-0.332031,-0.304688,-0.996094,0.523438,-0.021484,-0.248047
409922.0,9.179688,-0.160156,-4.175781,-0.101562,0.179688,-0.605469,0.470703,0.099609,-0.234375
409955.0,9.222656,0.566406,-3.714844,0.074219,1.074219,-0.097656,0.253906,0.095703,-0.162109
409972.0,9.414062,0.296875,-3.679688,0.109375,1.066406,-0.105469,0.083984,0.03125,-0.109375
409992.0,9.339844,0.070312,-3.488281,0.300781,0.554688,0.113281,-0.095703,0.007812,-0.056641
410012.0,9.300781,0.03125,-3.410156,0.1875,0.539062,0.160156,-0.234375,0.011719,-0.017578
410032.0,9.0625,-0.507812,-3.601562,0.035156,0.046875,0.128906,-0.248047,0.03125,-0.001953
410052.0,8.953125,-0.507812,-3.792969,-0.15625,-0.207031,-0.089844,-0.111328,0.046875,-0.001953
410071.0,9.144531,0.03125,-3.601562,-0.234375,0.246094,-0.175781,-0.054688,0.070312,-0.025391
410102.0,9.101562,-0.351562,-3.714844,-0.089844,0.222656,-0.199219,0.0,-0.011719,-0.035156
410122.0,9.03125,-0.507812,-3.792969,-0.058594,0.023438,-0.113281,0.011719,0.029297,-0.046875
410137.0,9.183594,-0.542969,-3.753906,0.027344,-0.140625,0.0,0.058594,-0.021484,-0.044922
410152.0,9.179688,-0.46875,-3.523438,0.066406,-0.101562,0.0,0.035156,0.011719,-0.037109
410175.0,9.144531,-0.582031,-3.488281,-0.011719,-0.230469,0.113281,0.009766,0.03125,-0.027344
410185.0,9.066406,-0.582031,-3.449219,-0.097656,-0.230469,0.144531,-0.015625,0.060547,-0.025391
410201.0,9.03125,-0.542969,-3.488281,-0.132812,-0.199219,0.152344,-0.039062,0.087891,-0.023438
410222.0,9.140625,-0.351562,-3.523438,-0.058594,-0.054688,0.089844,-0.044922,0.072266,-0.019531
