Time,ax,ay,az,lax,lay,laz,gx,gy,gz
53436.0,-10.429688,0.238281,-0.769531,-0.636719,0.324219,-0.902344,0.318359,-0.044922,-0.042969
53452.0,-10.125,0.394531,-0.730469,-0.492188,0.410156,-0.871094,0.128906,-0.080078,-0.076172
53475.0,-9.667969,0.394531,-0.617188,0.121094,0.519531,-0.789062,-0.044922,-0.121094,-0.087891
53516.0,-9.363281,-0.257812,-0.425781,0.425781,-0.09375,-0.652344,-0.246094,-0.169922,-0.101562
53533.0,-9.480469,-0.488281,-0.386719,0.386719,-0.230469,-0.667969,-0.302734,-0.185547,-0.117188
53562.0,-9.664062,-1.023438,-0.273438,0.160156,-0.738281,-0.597656,-0.332031,-0.167969,-0.134766
53585.0,-9.667969,-1.140625,-0.003906,0.121094,-0.875,-0.332031,-0.322266,-0.146484,-0.140625
53595.0,-9.703125,-1.0625,0.109375,0.082031,-0.78125,-0.234375,-0.289062,-0.085938,-0.152344
53627.0,-9.9375,-0.832031,0.226562,-0.148438,-0.511719,-0.125,-0.310547,-0.035156,-0.126953
53642.0,-10.242188,-0.871094,0.265625,-0.300781,-0.488281,-0.085938,-0.361328,-0.017578,-0.058594
53666.0,-10.394531,-0.984375,0.496094,-0.605469,-0.632812,0.144531,-0.414062,0.005859,0.076172
53683.0,-10.28125,-0.757812,0.648438,-0.578125,-0.527344,0.265625,-0.443359,0.072266,0.208984
53705.0,-9.78125,-0.832031,0.800781,0.003906,-0.550781,0.488281,-0.453125,0.087891,0.261719
53736.0,-9.246094,-1.0625,0.878906,0.550781,-0.882812,0.613281,-0.345703,0.140625,0.412109
53753.0,-9.175781,-0.949219,0.648438,0.589844,-0.882812,0.503906,-0.074219,0.146484,0.484375
53777.0,-9.09375,-0.71875,0.417969,0.695312,-0.726562,0.207031,0.027344,0.15625,0.533203
53792.0,-9.054688,-0.601562,0.265625,0.695312,-0.742188,0.105469,0.101562,0.173828,0.542969
53815.0,-8.980469,-0.335938,0.109375,0.808594,-0.539062,-0.03125,0.121094,0.1875,0.539062
53826.0,-8.863281,-0.21875,0.035156,0.925781,-0.484375,-0.082031,0.099609,0.226562,0.546875
53855.0,-7.988281,0.046875,0.074219,1.804688,-0.390625,0.027344,0.037109,0.251953,0.621094
53887.0,-5.230469,0.660156,-0.15625,4.539062,-0.011719,-0.109375,-0.082031,0.291016,0.865234
53913.0,-3.160156,1.351562,0.378906,5.261719,0.164062,0.035156,-0.410156,0.390625,1.261719
53937.0,-2.007812,2.226562,1.144531,7.6875,0.980469,1.355469,-0.419922,0.355469,1.408203
53966.0,-3.003906,2.386719,-0.234375,6.613281,0.753906,0.023438,-0.328125,0.214844,1.34375
53983.0,-5.1875,1.773438,-1.152344,5.738281,0.351562,-0.480469,-0.455078,-0.392578,1.105469
54007.0,-12.0,0.203125,-2.570312,-2.496094,-1.835938,-2.492188,-0.296875,-0.890625,0.724609
54023.0,-16.296875,0.085938,-2.761719,-5.117188,-2.246094,-2.824219,-0.207031,-0.882812,0.150391
54046.0,-16.449219,3.265625,-1.34375,-6.972656,1.148438,-1.5625,-0.328125,-0.546875,-0.050781
54063.0,-16.40625,4.722656,0.074219,-6.664062,2.023438,-0.675781,-0.304688,0.771484,-0.523438
54087.0,-19.859375,7.328125,0.1875,-10.34375,5.40625,0.164062,-0.21875,0.644531,-0.638672
54104.0,-22.425781,9.472656,0.339844,-11.5625,6.800781,0.363281,-0.742188,0.025391,-0.509766
54118.0,-23.496094,9.585938,0.300781,-14.722656,7.285156,0.300781,-1.099609,-0.203125,-0.472656
54133.0,-24.953125,7.441406,0.457031,-15.167969,6.398438,0.261719,-1.447266,-0.220703,-0.197266
54156.0,-26.105469,6.675781,1.222656,-16.515625,4.964844,1.074219,-1.488281,-0.091797,0.066406
54167.0,-26.75,6.253906,0.953125,-17.175781,4.488281,0.796875,-1.398438,0.257812,0.525391
54197.0,-25.378906,3.6875,0.378906,-15.78125,1.71875,0.238281,-1.056641,0.3125,0.771484
54214.0,-22.5,3.265625,1.070312,-14.476562,1.488281,0.523438,-0.75,0.335938,0.664062
54235.0,-15.722656,1.273438,0.914062,-6.121094,-0.960938,0.84375,-0.525391,0.310547,0.599609
54277.0,-2.65625,0.890625,1.296875,6.972656,-1.53125,1.265625,0.601562,-0.068359,0.314453
54294.0,1.59375,0.164062,1.183594,9.128906,-1.992188,1.359375,0.673828,-0.0625,0.498047
54317.0,4.8125,-0.871094,0.417969,14.445312,-3.503906,0.425781,0.726562,-0.072266,0.783203
