Time,ax,ay,az,lax,lay,laz,gx,gy,gz
594258.0,1.621094,2.0625,9.414062,-0.019531,0.007812,-0.007812,-0.001953,0.0,-0.001953
594275.0,1.660156,2.023438,9.457031,0.054688,0.007812,-0.007812,0.003906,0.001953,0.0
594299.0,1.660156,2.0625,9.414062,0.019531,0.007812,-0.007812,0.003906,0.003906,-0.001953
594316.0,1.621094,2.0625,9.414062,0.011719,0.007812,-0.007812,0.001953,0.003906,-0.001953
594330.0,1.621094,2.0625,9.414062,-0.027344,-0.03125,-0.007812,0.003906,0.001953,-0.001953
594357.0,1.660156,2.0625,9.453125,0.011719,0.007812,0.03125,0.003906,0.003906,0.0
594384.0,1.621094,2.0625,9.453125,-0.019531,0.007812,-0.007812,0.001953,0.001953,0.0
594408.0,1.621094,2.0625,9.414062,-0.011719,0.007812,-0.007812,0.003906,0.001953,0.0
594440.0,1.621094,2.0625,9.414062,-0.011719,0.007812,-0.007812,0.001953,0.001953,0.0
594465.0,1.621094,2.0625,9.414062,-0.011719,0.007812,-0.007812,-0.001953,-0.003906,0.0
594479.0,1.621094,2.0625,9.453125,-0.011719,0.007812,-0.007812,0.0,-0.003906,0.001953
594494.0,1.621094,2.023438,9.417969,-0.011719,0.007812,-0.007812,0.0,-0.003906,0.0
594518.0,1.660156,2.0625,9.414062,0.019531,0.007812,-0.007812,0.001953,-0.001953,0.001953
594535.0,1.660156,2.0625,9.453125,0.027344,-0.03125,-0.007812,0.0,-0.001953,0.001953
594558.0,1.660156,2.023438,9.417969,0.027344,-0.03125,-0.007812,0.003906,-0.001953,0.001953
594575.0,1.621094,2.0625,9.453125,-0.011719,0.007812,-0.007812,-0.001953,0.0,0.003906
594597.0,1.660156,2.0625,9.453125,0.027344,0.007812,0.03125,0.001953,0.0,-0.001953
594615.0,1.660156,2.0625,9.453125,0.027344,0.007812,-0.007812,-0.001953,0.001953,0.001953
594635.0,1.621094,2.023438,9.417969,-0.011719,0.007812,-0.007812,-0.001953,0.0,-0.001953
594654.0,1.660156,2.0625,9.414062,-0.019531,-0.03125,-0.007812,0.0,0.007812,0.001953
