Time,ax,ay,az,lax,lay,laz,gx,gy,gz
16775.0,-6.644531,-6.617188,2.21875,-0.023438,0.054688,-0.054688,0.009766,0.009766,-0.003906
16806.0,-6.679688,-6.695312,2.332031,-0.054688,0.015625,0.105469,-0.027344,-0.005859,0.0
16828.0,-6.605469,-6.804688,2.292969,0.027344,-0.097656,0.058594,-0.023438,-0.007812,-0.003906
16845.0,-6.605469,-6.765625,2.257812,0.027344,-0.097656,0.058594,0.021484,0.003906,-0.003906
16869.0,-6.640625,-6.695312,2.21875,-0.015625,0.015625,-0.023438,0.025391,-0.001953,0.003906
16886.0,-6.640625,-6.660156,2.257812,0.027344,0.015625,0.007812,0.025391,-0.007812,0.005859
16908.0,-6.640625,-6.65625,2.179688,-0.007812,0.054688,-0.078125,0.013672,-0.003906,0.0
16926.0,-6.683594,-6.617188,2.257812,-0.007812,0.054688,-0.039062,-0.009766,-0.007812,-0.005859
16948.0,-6.640625,-6.660156,2.21875,-0.007812,0.054688,-0.03125,-0.011719,-0.003906,0.005859
16965.0,-6.605469,-6.765625,2.21875,0.027344,0.015625,-0.070312,-0.023438,-0.005859,-0.003906
16997.0,-6.605469,-6.730469,2.257812,0.019531,-0.019531,0.015625,-0.017578,-0.005859,-0.005859
17019.0,-6.605469,-6.695312,2.257812,0.019531,-0.019531,-0.023438,-0.001953,-0.001953,-0.003906
17035.0,-6.605469,-6.765625,2.257812,0.058594,-0.019531,0.015625,-0.001953,0.001953,-0.005859
17060.0,-6.566406,-6.695312,2.21875,0.058594,0.015625,-0.023438,0.001953,0.005859,-0.003906
17075.0,-6.605469,-6.699219,2.179688,0.011719,0.015625,-0.03125,0.001953,0.003906,-0.005859
17099.0,-6.640625,-6.730469,2.257812,-0.023438,-0.011719,0.015625,-0.013672,0.005859,-0.009766
17115.0,-6.605469,-6.804688,2.292969,-0.023438,-0.050781,0.050781,-0.025391,-0.001953,-0.017578
17139.0,-6.566406,-6.730469,2.257812,0.050781,-0.003906,0.023438,0.0,0.007812,-0.011719
17156.0,-6.527344,-6.769531,2.257812,0.050781,-0.042969,0.023438,0.027344,0.011719,0.0
17179.0,-6.605469,-6.695312,2.292969,0.003906,0.03125,0.050781,0.023438,0.009766,-0.005859
17195.0,-6.640625,-6.660156,2.292969,-0.03125,0.070312,0.050781,0.009766,0.005859,-0.007812
17219.0,-6.71875,-6.617188,2.21875,-0.109375,0.117188,-0.03125,-0.011719,0.003906,-0.001953
17236.0,-6.679688,-6.695312,2.257812,-0.109375,0.117188,-0.03125,-0.017578,0.001953,0.009766
17259.0,-6.679688,-6.765625,2.257812,-0.0625,-0.050781,0.015625,-0.011719,-0.001953,0.003906
17276.0,-6.605469,-6.765625,2.257812,-0.0625,-0.042969,0.015625,-0.009766,-0.003906,0.0
17290.0,-6.640625,-6.765625,2.257812,0.011719,-0.003906,-0.023438,-0.009766,-0.005859,-0.003906
17306.0,-6.566406,-6.730469,2.21875,0.011719,-0.003906,0.015625,-0.015625,-0.005859,-0.003906
17329.0,-6.566406,-6.730469,2.21875,0.050781,-0.003906,-0.023438,0.005859,0.0,-0.003906
17346.0,-6.605469,-6.730469,2.257812,0.011719,-0.003906,0.015625,0.019531,0.003906,-0.003906
17369.0,-6.640625,-6.695312,2.257812,-0.023438,0.03125,0.015625,0.005859,0.003906,0.0
17385.0,-6.640625,-6.695312,2.257812,-0.023438,0.070312,-0.023438,-0.017578,-0.001953,0.001953
17409.0,-6.640625,-6.730469,2.257812,-0.023438,-0.003906,0.015625,-0.023438,-0.005859,0.001953
17426.0,-6.605469,-6.765625,2.21875,0.011719,-0.042969,0.015625,-0.005859,-0.005859,0.003906
17450.0,-6.566406,-6.765625,2.21875,0.050781,-0.042969,-0.023438,0.001953,0.003906,0.003906
17466.0,-6.605469,-6.726562,2.179688,0.050781,-0.003906,-0.023438,0.009766,0.005859,-0.007812
17481.0,-6.605469,-6.695312,2.21875,0.011719,0.03125,-0.023438,0.009766,0.005859,-0.005859
17520.0,-6.640625,-6.730469,2.257812,-0.023438,-0.003906,0.015625,-0.011719,0.0,-0.007812
17536.0,-6.640625,-6.765625,2.257812,0.011719,-0.042969,-0.023438,-0.009766,0.0,-0.003906
17560.0,-6.640625,-6.730469,2.292969,-0.023438,0.003906,0.050781,-0.005859,0.0,-0.001953
17577.0,-6.605469,-6.730469,2.292969,0.011719,0.011719,0.023438,-0.001953,0.003906,0.0
17598.0,-6.605469,-6.730469,2.21875,0.003906,0.003906,-0.015625,0.001953,0.001953,0.0
17640.0,-6.605469,-6.726562,2.179688,0.003906,0.003906,-0.0625,-0.001953,-0.001953,-0.003906
17678.0,-6.605469,-6.765625,2.257812,0.003906,-0.027344,0.023438,-0.009766,0.001953,-0.009766
17720.0,-6.566406,-6.765625,2.257812,0.042969,-0.027344,0.023438,0.017578,0.007812,-0.011719
17737.0,-6.566406,-6.730469,2.21875,0.035156,-0.027344,-0.015625,0.025391,0.009766,-0.009766
17767.0,-6.605469,-6.695312,2.21875,-0.003906,0.054688,-0.0625,0.027344,0.009766,-0.001953
17790.0,-6.683594,-6.617188,2.257812,-0.085938,0.125,0.023438,0.013672,0.007812,-0.003906
17807.0,-6.683594,-6.65625,2.257812,-0.046875,0.085938,0.023438,-0.017578,0.0,-0.009766
17829.0,-6.605469,-6.730469,2.257812,-0.003906,0.003906,0.023438,-0.023438,-0.003906,-0.007812
17846.0,-6.605469,-6.730469,2.21875,-0.003906,0.003906,-0.015625,-0.017578,-0.005859,0.001953
17869.0,-6.605469,-6.765625,2.257812,-0.003906,-0.035156,0.03125,-0.009766,-0.003906,0.003906
17909.0,-6.605469,-6.695312,2.257812,-0.003906,0.039062,0.023438,0.007812,0.001953,0.001953
17927.0,-6.566406,-6.730469,2.257812,0.035156,0.046875,0.058594,-0.017578,-0.001953,0.003906
17951.0,-6.605469,-6.765625,2.21875,-0.003906,-0.035156,-0.015625,-0.009766,0.001953,-0.003906
17967.0,-6.640625,-6.765625,2.257812,-0.003906,-0.035156,-0.023438,0.0,0.0,-0.001953
17982.0,-6.640625,-6.765625,2.257812,-0.039062,0.003906,0.015625,0.0,-0.003906,-0.003906
18021.0,-6.605469,-6.730469,2.257812,-0.003906,0.003906,-0.023438,0.001953,0.003906,0.003906
18037.0,-6.605469,-6.730469,2.21875,-0.039062,-0.035156,-0.023438,-0.005859,0.003906,0.0
18059.0,-6.605469,-6.730469,2.21875,-0.003906,0.011719,-0.015625,-0.005859,0.0,0.001953
18101.0,-6.605469,-6.730469,2.21875,-0.003906,0.011719,-0.015625,0.0,0.001953,-0.005859
18117.0,-6.640625,-6.730469,2.257812,-0.039062,-0.035156,0.03125,0.0,-0.001953,-0.003906
18140.0,-6.640625,-6.730469,2.257812,-0.03125,0.003906,0.03125,-0.003906,-0.001953,-0.003906
18157.0,-6.605469,-6.730469,2.21875,-0.03125,0.011719,0.03125,-0.011719,0.0,-0.003906
18180.0,-6.605469,-6.765625,2.21875,0.003906,-0.027344,-0.007812,-0.003906,-0.003906,0.0
18198.0,-6.605469,-6.730469,2.257812,0.003906,-0.027344,-0.007812,-0.005859,-0.005859,0.003906
18228.0,-6.566406,-6.730469,2.257812,0.042969,0.011719,-0.007812,-0.003906,0.005859,-0.005859
18251.0,-6.566406,-6.730469,2.257812,0.035156,0.011719,0.03125,0.003906,0.005859,-0.005859
18268.0,-6.605469,-6.695312,2.257812,-0.003906,0.011719,-0.007812,-0.003906,-0.001953,-0.005859
18291.0,-6.640625,-6.765625,2.257812,-0.039062,-0.027344,0.03125,-0.005859,-0.005859,-0.003906
18307.0,-6.605469,-6.765625,2.21875,-0.039062,0.011719,0.03125,-0.001953,0.003906,0.0
18330.0,-6.605469,-6.765625,2.21875,-0.003906,-0.019531,-0.007812,-0.001953,0.009766,0.0
18348.0,-6.566406,-6.730469,2.21875,0.035156,-0.019531,0.03125,0.0,0.0,0.001953
18370.0,-6.605469,-6.765625,2.21875,-0.003906,-0.019531,-0.007812,0.0,0.0,-0.003906
18410.0,-6.605469,-6.730469,2.257812,-0.003906,0.011719,0.03125,0.005859,0.005859,0.0
18427.0,-6.566406,-6.765625,2.21875,-0.003906,0.011719,-0.007812,-0.003906,0.001953,-0.003906
18450.0,-6.640625,-6.730469,2.21875,-0.039062,0.019531,-0.007812,-0.001953,0.003906,-0.001953
18468.0,-6.605469,-6.730469,2.21875,-0.003906,0.019531,0.03125,-0.001953,-0.001953,0.0
18490.0,-6.605469,-6.730469,2.257812,-0.003906,0.019531,0.03125,-0.001953,-0.001953,0.001953
18522.0,-6.605469,-6.730469,2.257812,-0.003906,0.011719,0.03125,0.005859,-0.001953,0.003906
18538.0,-6.605469,-6.730469,2.21875,-0.003906,0.011719,-0.007812,-0.001953,-0.007812,0.001953
18561.0,-6.605469,-6.730469,2.21875,-0.003906,0.011719,-0.007812,-0.005859,-0.001953,0.001953
18578.0,-6.605469,-6.769531,2.179688,0.035156,0.011719,-0.046875,-0.007812,-0.003906,-0.001953
18600.0,-6.605469,-6.765625,2.257812,-0.003906,-0.027344,0.03125,-0.009766,-0.001953,0.0
18641.0,-6.605469,-6.695312,2.21875,-0.003906,0.046875,-0.007812,0.015625,0.0,0.001953
18658.0,-6.605469,-6.695312,2.21875,-0.003906,0.054688,-0.007812,0.009766,0.001953,0.003906
18689.0,-6.640625,-6.765625,2.21875,-0.003906,0.011719,-0.015625,-0.011719,-0.003906,0.0
18720.0,-6.566406,-6.730469,2.21875,0.035156,0.011719,-0.015625,-0.013672,-0.007812,-0.005859
18752.0,-6.566406,-6.765625,2.257812,0.035156,-0.027344,0.023438,0.009766,0.001953,0.001953
18769.0,-6.640625,-6.765625,2.292969,-0.039062,-0.019531,0.03125,0.017578,0.009766,0.0
18792.0,-6.640625,-6.695312,2.21875,-0.039062,0.046875,-0.015625,0.017578,0.001953,-0.003906
18809.0,-6.605469,-6.660156,2.21875,-0.039062,0.09375,0.023438,-0.013672,-0.005859,-0.001953
18831.0,-6.605469,-6.765625,2.21875,-0.011719,-0.027344,-0.015625,-0.017578,-0.003906,-0.003906
18848.0,-6.566406,-6.765625,2.21875,-0.003906,-0.027344,-0.015625,0.0,0.0,0.0
18872.0,-6.566406,-6.769531,2.179688,0.035156,-0.019531,-0.046875,0.005859,0.001953,-0.003906
18889.0,-6.566406,-6.695312,2.21875,0.035156,0.019531,-0.007812,-0.001953,0.001953,-0.005859
18911.0,-6.566406,-6.730469,2.21875,0.027344,0.019531,-0.015625,-0.007812,0.0,-0.003906
18928.0,-6.605469,-6.765625,2.21875,0.027344,-0.027344,0.03125,-0.009766,0.0,-0.011719
18951.0,-6.605469,-6.765625,2.257812,-0.011719,-0.019531,0.03125,-0.003906,-0.001953,-0.007812
18969.0,-6.605469,-6.730469,2.257812,-0.011719,0.019531,0.03125,0.007812,0.003906,0.0
18983.0,-6.640625,-6.730469,2.21875,-0.046875,0.011719,0.023438,0.003906,0.003906,-0.003906
19023.0,-6.566406,-6.730469,2.21875,0.027344,0.019531,-0.015625,-0.011719,0.0,0.0
19039.0,-6.566406,-6.765625,2.257812,0.027344,-0.019531,-0.054688,-0.009766,0.001953,-0.001953
19060.0,-6.605469,-6.769531,2.179688,-0.011719,-0.019531,-0.046875,-0.009766,0.001953,-0.003906
19072.0,-6.605469,-6.765625,2.21875,-0.011719,-0.019531,-0.007812,-0.001953,0.001953,-0.003906
19102.0,-6.679688,-6.808594,2.179688,-0.085938,-0.058594,-0.046875,-0.005859,-0.001953,-0.001953
19119.0,-6.640625,-6.765625,2.257812,-0.046875,-0.011719,-0.007812,-0.005859,-0.007812,0.0
19141.0,-6.605469,-6.730469,2.257812,-0.011719,0.027344,0.03125,-0.007812,-0.003906,0.0
19182.0,-6.566406,-6.808594,2.179688,0.027344,-0.050781,-0.039062,-0.005859,0.0,0.001953
19199.0,-6.605469,-6.769531,2.140625,-0.011719,-0.011719,-0.039062,0.001953,0.001953,0.005859
19222.0,-6.605469,-6.769531,2.179688,-0.011719,-0.011719,-0.039062,0.0,0.0,0.003906
19239.0,-6.605469,-6.730469,2.257812,-0.003906,-0.011719,-0.039062,-0.005859,-0.003906,-0.005859
19260.0,-6.605469,-6.804688,2.257812,-0.003906,-0.003906,0.046875,-0.017578,-0.003906,-0.005859
19279.0,-6.566406,-6.808594,2.179688,-0.003906,-0.042969,0.046875,-0.009766,0.0,-0.003906
19294.0,-6.566406,-6.769531,2.140625,-0.011719,-0.003906,-0.03125,-0.001953,0.0,-0.003906
19310.0,-6.605469,-6.765625,2.21875,0.027344,-0.003906,0.046875,0.007812,-0.003906,0.003906
19332.0,-6.566406,-6.730469,2.21875,0.027344,0.035156,0.007812,0.005859,-0.001953,0.005859
19342.0,-6.605469,-6.730469,2.21875,-0.011719,0.035156,0.007812,0.001953,0.0,0.001953
19360.0,-6.605469,-6.769531,2.179688,-0.011719,0.035156,-0.03125,-0.011719,-0.005859,0.0
19379.0,-6.566406,-6.769531,2.179688,-0.011719,-0.003906,0.007812,-0.013672,-0.009766,0.001953
19404.0,-6.605469,-6.804688,2.21875,-0.011719,-0.042969,0.007812,-0.009766,-0.005859,0.0
19430.0,-6.605469,-6.769531,2.179688,0.019531,-0.003906,0.007812,-0.011719,0.001953,0.0
19452.0,-6.566406,-6.804688,2.21875,0.019531,-0.035156,0.015625,-0.011719,0.0,0.001953
19469.0,-6.566406,-6.769531,2.179688,0.027344,0.003906,0.054688,-0.001953,-0.003906,0.003906
19484.0,-6.566406,-6.765625,2.21875,0.027344,-0.035156,-0.023438,0.003906,-0.001953,0.003906
19510.0,-6.605469,-6.769531,2.179688,-0.011719,0.003906,0.015625,-0.003906,0.0,-0.003906
19524.0,-6.640625,-6.769531,2.179688,-0.046875,0.003906,-0.023438,-0.003906,-0.001953,-0.005859
19540.0,-6.605469,-6.730469,2.21875,-0.011719,0.003906,-0.023438,0.0,0.001953,0.007812
19563.0,-6.566406,-6.765625,2.21875,0.027344,0.003906,0.015625,0.005859,0.001953,0.007812
19580.0,-6.605469,-6.765625,2.257812,-0.011719,0.003906,-0.023438,0.011719,0.001953,0.001953
19602.0,-6.640625,-6.730469,2.21875,-0.046875,0.042969,0.015625,0.001953,0.003906,0.0
19643.0,-6.566406,-6.726562,2.179688,0.027344,0.042969,-0.023438,0.0,0.0,0.005859
19661.0,-6.566406,-6.726562,2.179688,-0.011719,0.042969,-0.0625,-0.001953,0.0,0.005859
19691.0,-6.605469,-6.765625,2.21875,-0.011719,0.035156,0.015625,-0.013672,-0.005859,-0.003906
19723.0,-6.566406,-6.769531,2.179688,0.027344,-0.011719,-0.015625,-0.015625,0.0,-0.001953
19740.0,-6.566406,-6.765625,2.21875,0.027344,-0.003906,0.023438,-0.007812,0.001953,-0.001953
19755.0,-6.566406,-6.769531,2.179688,-0.011719,-0.003906,-0.015625,-0.001953,0.001953,-0.003906
19769.0,-6.605469,-6.765625,2.21875,-0.011719,-0.003906,0.023438,0.0,0.0,0.001953
19793.0,-6.605469,-6.765625,2.21875,-0.011719,-0.003906,0.023438,-0.005859,-0.003906,0.003906
19810.0,-6.605469,-6.769531,2.179688,-0.019531,0.035156,0.0625,-0.003906,-0.001953,0.003906
19833.0,-6.605469,-6.695312,2.257812,-0.019531,0.070312,0.0625,-0.005859,0.0,0.007812
19850.0,-6.605469,-6.765625,2.257812,-0.011719,0.027344,0.089844,-0.019531,-0.003906,0.0
19873.0,-6.640625,-6.765625,2.292969,-0.046875,-0.003906,0.089844,-0.021484,-0.003906,0.0
19913.0,-6.527344,-6.847656,2.140625,0.074219,-0.089844,-0.0625,0.0,0.003906,0.015625
19953.0,-6.605469,-6.804688,2.257812,-0.003906,-0.050781,0.046875,-0.003906,-0.003906,-0.003906
19970.0,-6.566406,-6.765625,2.21875,0.035156,-0.003906,0.046875,-0.003906,0.003906,0.001953
19984.0,-6.566406,-6.730469,2.21875,-0.003906,-0.003906,0.015625,0.011719,0.003906,0.005859
20000.0,-6.605469,-6.765625,2.21875,-0.003906,-0.011719,0.007812,0.027344,0.0,0.005859
20025.0,-6.605469,-6.726562,2.179688,-0.003906,0.035156,-0.03125,0.027344,-0.001953,0.011719
20040.0,-6.605469,-6.726562,2.179688,-0.003906,0.070312,-0.039062,0.017578,0.0,0.007812
20064.0,-6.605469,-6.699219,2.179688,-0.003906,0.054688,-0.039062,-0.009766,-0.001953,0.007812
20081.0,-6.605469,-6.769531,2.179688,-0.003906,0.019531,-0.039062,-0.021484,-0.005859,0.003906
20104.0,-6.566406,-6.804688,2.21875,0.042969,-0.050781,0.007812,0.0,0.001953,0.003906
20120.0,-6.566406,-6.769531,2.179688,0.042969,-0.050781,-0.03125,0.025391,0.005859,0.005859
20144.0,-6.605469,-6.699219,2.179688,0.003906,0.0625,-0.03125,0.025391,0.003906,0.001953
20161.0,-6.640625,-6.660156,2.21875,-0.039062,0.101562,0.046875,0.003906,0.003906,0.005859
20184.0,-6.605469,-6.699219,2.140625,-0.003906,0.054688,-0.070312,-0.009766,0.003906,0.007812
20201.0,-6.605469,-6.726562,2.140625,-0.003906,0.011719,-0.070312,0.001953,0.001953,0.003906
20216.0,-6.605469,-6.726562,2.140625,-0.003906,0.011719,-0.023438,0.001953,0.0,0.003906
20254.0,-6.605469,-6.730469,2.21875,-0.003906,0.011719,0.015625,-0.013672,-0.001953,0.001953
20271.0,-6.605469,-6.804688,2.257812,-0.003906,0.011719,0.015625,-0.013672,-0.003906,0.001953
20293.0,-6.640625,-6.765625,2.21875,-0.039062,-0.027344,0.015625,0.001953,-0.001953,0.001953
20304.0,-6.605469,-6.765625,2.21875,-0.003906,-0.027344,0.015625,0.017578,0.0,0.005859
20334.0,-6.605469,-6.730469,2.21875,0.003906,0.011719,0.015625,0.019531,-0.003906,0.011719
20364.0,-6.640625,-6.695312,2.21875,-0.03125,0.039062,0.007812,0.005859,-0.001953,0.003906
20381.0,-6.640625,-6.699219,2.179688,-0.070312,0.039062,-0.03125,0.001953,-0.001953,0.003906
20414.0,-6.640625,-6.730469,2.21875,-0.023438,-0.003906,0.007812,0.003906,-0.005859,0.003906
20446.0,-6.605469,-6.730469,2.21875,0.011719,-0.003906,-0.039062,-0.003906,0.0,0.001953
20485.0,-6.566406,-6.699219,2.179688,0.050781,0.03125,-0.039062,0.007812,-0.001953,-0.003906
20502.0,-6.605469,-6.695312,2.21875,0.050781,0.070312,0.0,-0.001953,-0.001953,-0.003906
20525.0,-6.640625,-6.695312,2.21875,-0.03125,0.023438,0.007812,-0.011719,-0.007812,-0.005859
20541.0,-6.640625,-6.695312,2.21875,-0.03125,0.03125,0.007812,-0.011719,-0.003906,-0.001953
20565.0,-6.640625,-6.765625,2.257812,-0.03125,-0.050781,0.046875,-0.005859,-0.007812,-0.003906
20582.0,-6.640625,-6.765625,2.257812,-0.03125,-0.042969,0.007812,-0.005859,-0.003906,-0.001953
20603.0,-6.527344,-6.804688,2.140625,0.082031,-0.082031,-0.078125,-0.003906,-0.001953,0.0
20644.0,-6.605469,-6.695312,2.257812,0.003906,0.039062,0.039062,0.019531,0.007812,-0.007812
20662.0,-6.605469,-6.695312,2.257812,0.003906,0.039062,0.039062,0.005859,0.003906,-0.009766
20692.0,-6.640625,-6.730469,2.21875,-0.039062,0.003906,0.074219,-0.001953,0.0,-0.007812
20715.0,-6.605469,-6.730469,2.257812,-0.003906,0.011719,0.039062,-0.001953,0.0,0.0
20732.0,-6.605469,-6.730469,2.257812,0.035156,0.011719,0.039062,-0.001953,-0.001953,0.0
20754.0,-6.605469,-6.730469,2.21875,-0.003906,0.011719,-0.007812,0.0,-0.007812,-0.003906
20764.0,-6.605469,-6.730469,2.257812,-0.003906,0.011719,0.03125,-0.003906,-0.003906,-0.007812
20782.0,-6.605469,-6.726562,2.179688,0.035156,-0.035156,-0.015625,0.001953,0.0,-0.003906
20802.0,-6.605469,-6.730469,2.21875,0.035156,0.003906,-0.054688,0.005859,0.001953,0.0
20822.0,-6.605469,-6.730469,2.257812,-0.003906,0.003906,-0.015625,-0.001953,0.003906,0.001953
20842.0,-6.605469,-6.730469,2.21875,-0.003906,0.003906,-0.015625,-0.009766,0.001953,0.001953
20874.0,-6.566406,-6.765625,2.21875,0.027344,-0.027344,-0.007812,-0.017578,0.001953,-0.003906
20914.0,-6.566406,-6.765625,2.257812,0.027344,-0.019531,0.039062,-0.015625,0.0,-0.007812
20947.0,-6.605469,-6.804688,2.21875,0.027344,-0.050781,0.0,0.005859,0.007812,-0.003906
20984.0,-6.640625,-6.695312,2.257812,-0.054688,0.054688,0.03125,0.017578,0.007812,-0.003906
21012.0,-6.566406,-6.769531,2.179688,0.019531,-0.019531,-0.007812,-0.019531,0.001953,-0.003906
21026.0,-6.605469,-6.769531,2.179688,-0.019531,-0.011719,-0.039062,-0.011719,0.003906,-0.007812
21042.0,-6.605469,-6.769531,2.179688,-0.027344,-0.011719,-0.039062,0.013672,0.009766,0.0
21066.0,-6.566406,-6.695312,2.21875,0.019531,0.0625,0.0,0.005859,0.003906,0.003906
21082.0,-6.566406,-6.730469,2.21875,0.019531,0.027344,0.0,-0.003906,0.005859,0.003906
21106.0,-6.640625,-6.695312,2.21875,-0.054688,0.0625,0.0,-0.005859,0.003906,-0.001953
21122.0,-6.640625,-6.695312,2.101562,-0.09375,0.101562,-0.078125,-0.025391,0.007812,0.003906
21145.0,-6.640625,-6.804688,2.21875,-0.046875,-0.050781,0.007812,-0.037109,0.003906,0.0
21162.0,-6.605469,-6.808594,2.179688,-0.046875,-0.050781,0.015625,-0.011719,0.0,0.001953
21185.0,-6.640625,-6.769531,2.179688,-0.054688,-0.011719,-0.023438,-0.007812,0.009766,-0.005859
21202.0,-6.605469,-6.769531,2.179688,-0.019531,-0.011719,-0.015625,-0.001953,0.005859,0.001953
21222.0,-6.566406,-6.804688,2.21875,0.027344,-0.011719,-0.007812,-0.001953,0.009766,-0.003906
21243.0,-6.566406,-6.726562,2.179688,0.027344,-0.011719,-0.007812,-0.001953,0.007812,0.001953
21257.0,-6.566406,-6.726562,2.179688,0.027344,0.027344,-0.007812,-0.001953,0.009766,0.001953
21295.0,-6.566406,-6.769531,2.179688,0.027344,-0.011719,-0.007812,0.003906,0.013672,0.001953
21312.0,-6.605469,-6.769531,2.179688,0.027344,-0.050781,-0.007812,0.019531,0.015625,0.001953
21336.0,-6.566406,-6.765625,2.21875,0.027344,-0.011719,0.03125,0.009766,0.015625,0.0
21353.0,-6.566406,-6.808594,2.179688,0.027344,-0.011719,0.03125,0.015625,0.013672,-0.003906
21375.0,-6.605469,-6.765625,2.257812,-0.011719,-0.003906,0.078125,0.021484,0.017578,-0.005859
21403.0,-6.640625,-6.730469,2.21875,-0.039062,0.035156,0.070312,0.035156,0.007812,-0.003906
21423.0,-6.683594,-6.617188,2.21875,-0.078125,0.101562,-0.015625,0.033203,-0.001953,0.005859
21445.0,-6.683594,-6.65625,2.21875,-0.078125,0.101562,0.015625,0.013672,-0.005859,0.005859
21487.0,-6.605469,-6.769531,2.140625,-0.003906,-0.019531,-0.0625,-0.013672,-0.003906,0.003906
21503.0,-6.605469,-6.769531,2.179688,-0.003906,-0.019531,-0.0625,-0.005859,-0.001953,0.001953
21524.0,-6.605469,-6.769531,2.179688,0.003906,-0.019531,-0.015625,-0.009766,-0.005859,0.001953
21567.0,-6.605469,-6.730469,2.21875,0.003906,0.019531,0.023438,0.005859,0.005859,-0.003906
21583.0,-6.640625,-6.730469,2.257812,-0.03125,0.019531,0.0625,-0.005859,-0.007812,0.0
21604.0,-6.605469,-6.730469,2.21875,0.003906,0.019531,0.023438,-0.009766,-0.007812,0.0
21644.0,-6.566406,-6.726562,2.179688,0.042969,0.019531,-0.015625,0.001953,-0.003906,-0.003906
21686.0,-6.605469,-6.730469,2.21875,0.003906,0.019531,0.023438,0.0,0.0,-0.003906
21703.0,-6.605469,-6.769531,2.179688,0.003906,-0.019531,-0.054688,0.001953,0.001953,-0.003906
21724.0,-6.605469,-6.730469,2.21875,-0.003906,0.019531,-0.015625,-0.001953,-0.001953,-0.007812
21743.0,-6.605469,-6.726562,2.179688,-0.003906,0.019531,0.03125,-0.009766,-0.003906,-0.003906
21764.0,-6.605469,-6.765625,2.21875,-0.003906,-0.019531,0.03125,-0.011719,-0.001953,-0.003906
21784.0,-6.605469,-6.765625,2.21875,-0.003906,-0.019531,0.03125,-0.003906,0.0,-0.003906
21803.0,-6.605469,-6.726562,2.179688,-0.003906,0.027344,-0.007812,0.0,0.0,-0.003906
21824.0,-6.640625,-6.769531,2.179688,-0.003906,0.027344,-0.007812,-0.005859,-0.001953,-0.003906
